date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-06-17,8299,群聯,IGNORE,0,,,,NEUTRAL,NEUTRAL,,,182.4962,2493.7873,32.68,30.25,2857.8687,2470.0,2082.1313,0,0,UNCERTAIN,PREPARE,78822,HEAVY,0.5954119209286507,2486.04,-6.28,,321.0,-17.375886524822693,-0.05668016194331982,,
2026-06-18,6531,愛普,IGNORE,0,,,,,SAFE,,20.27,83.4252,852.2723,48.73,28.84,1196.4359,1014.2,831.9641,0,0,UNCERTAIN,PREPARE,48098,MEDIUM,0.8501601084441063,944.2,8.56,,,-2.843601895734593,0.010648787221455347,,
2026-06-18,2408,南亞科,IGNORE,0,,,,,HIGH_RISK,,25.08,28.8847,288.4964,85.94,69.69,461.353,365.5,269.647,0,0,UNCERTAIN,PREPARE,444784,HEAVY,1.327386857377144,340.26,35.04,,,16.32911392405063,0.2571819425444597,,
2026-06-18,2449,京元電,IGNORE,0,7,,,,SAFE,,12.3,19.171,302.1231,44.69,26.68,341.9703,301.35,260.7297,0,0,UNCERTAIN,PREPARE,352311,HEAVY,1.3215912758664419,318.81,-3.24,,,-4.192546583850931,0.023726563796250044,,
2026-06-17,3264,欣銓,IGNORE,0,,,,NEUTRAL,NEUTRAL,,,13.7846,227.5671,28.31,34.05,241.2982,223.175,205.0518,0,0,UNCERTAIN,PREPARE,166198,HEAVY,0.8110683846918032,,,,-367.0,-1.3986013986013957,-0.052313207124453975,,
2026-06-18,2363,矽統,IGNORE,0,,,,,SAFE,,23.11,3.838,59.9453,61.85,43.24,70.95,62.45,53.95,0,0,UNCERTAIN,PREPARE,44980,MEDIUM,0.6248572143313961,61.17,2.83,,,-0.31695721077654726,0.007205764611689203,,
2026-06-18,2451,創見,IGNORE,0,,,,,NEUTRAL,,16.98,18.5601,295.657,56.54,37.91,365.9382,321.3,276.6618,0,0,UNCERTAIN,PREPARE,61998,HEAVY,0.76242962165543,318.93,-2.33,,,-12.745098039215685,-0.030501089324618813,,
2026-06-18,3014,聯陽,IGNORE,0,,,,,HIGH_RISK,,51.0,6.2163,136.7311,90.99,86.61,157.9212,138.8,119.6788,0,0,UNCERTAIN,PREPARE,36794,MEDIUM,1.1432945925761533,132.18,19.16,,,14.54545454545455,0.13472622478386165,,
2026-06-18,3041,揚智,IGNORE,0,,,,,HIGH_RISK,,35.9,1.5874,25.2879,85.37,76.5,27.9717,24.7975,21.6233,0,0,UNCERTAIN,PREPARE,9046,LIGHT,4.870114178671516,24.09,16.84,,,17.782426778242687,0.13519508014920834,,
2026-06-18,3545,敦泰,IGNORE,0,,,,NEUTRAL,SAFE,,22.08,2.7713,54.0541,77.87,57.61,63.0057,57.17,51.3343,0,0,UNCERTAIN,PREPARE,31353,MEDIUM,0.8227451917653169,56.98,1.79,,30916.0,3.2028469750889688,0.014518103900647228,,
2026-06-18,4919,新唐,IGNORE,0,,,,,SAFE,,18.34,18.4966,152.1976,75.41,58.47,225.4853,187.7,149.9147,0,0,UNCERTAIN,PREPARE,22789,MEDIUM,1.1878733519768576,196.5,0.0,,,1.2886597938144284,0.046883324453915964,,
2026-06-18,4952,凌通,IGNORE,0,,,,,HIGH_RISK,,33.54,3.0733,51.4137,87.7,81.16,58.8256,50.96,43.0944,0,0,UNCERTAIN,PREPARE,7322,LIGHT,1.0737762018635688,51.31,12.85,,,14.426877470355715,0.13618524332810056,,
2026-06-17,4966,譜瑞-KY,IGNORE,0,,,,NEUTRAL,NEUTRAL,,,47.222,800.902,10.07,8.61,924.8679,762.65,600.4321,0,0,UNCERTAIN,PREPARE,29707,MEDIUM,0.3142726070598766,675.0,0.0,,-289.0,-18.379685610640873,-0.11492821084376836,,
2026-06-18,4968,立積,IGNORE,0,6,,,,SAFE,,14.24,5.2966,116.7153,53.33,35.21,123.5207,112.9,102.2793,0,0,UNCERTAIN,PREPARE,3968,LIGHT,0.9682943939964961,110.72,2.51,,,-2.5751072961373356,0.005314437555358653,,
2026-06-18,5222,全訊,IGNORE,0,6,,,,NEUTRAL,,24.99,3.7948,132.4462,17.71,12.12,131.4157,119.95,108.4843,0,0,UNCERTAIN,PREPARE,3322,LIGHT,0.6253111149031886,114.0,0.0,,,-7.317073170731703,-0.04960400166736145,,
2026-06-18,5263,智崴,WAIT,0,7,25,0,NEUTRAL,NEUTRAL,,16.13,3.7649,104.7906,15.41,23.65,111.6502,105.1,98.5498,63,18,TRUE_B,BUILD,10053,MEDIUM,0.7133999856640116,102.66,-1.13,,-45.0,-4.245283018867929,-0.03425309229305418,,
2026-06-18,5274,信驊,IGNORE,0,5,2,,,SAFE,,,1099.42,18553.2527,75.43,55.31,19123.0278,18131.5,17139.9722,6,2,UNCERTAIN,PREPARE,20420,MEDIUM,0.584634715341964,,,,,5.450500556173532,0.045693958028844905,,
2026-06-17,6104,創惟,IGNORE,0,,,,NEUTRAL,SAFE,,,4.2257,101.7241,39.98,41.25,104.5739,100.895,97.2161,0,0,UNCERTAIN,PREPARE,12242,MEDIUM,0.46041039280450624,102.1,-1.57,,70.0,-0.4950495049504955,-0.0039149610981714655,,
2026-06-18,6138,茂達,WAIT,30,6,2,1,NEUTRAL,HIGH_RISK,,26.93,20.3209,281.5271,77.5,56.6,373.057,328.775,284.493,10,6,UNCERTAIN,PREPARE,13134,MEDIUM,1.6366654762773463,315.33,13.69,,395.0,10.138248847926267,0.09041137556079404,,
2026-06-18,6285,啟碁,IGNORE,0,,,,,NEUTRAL,,20.63,20.3554,246.8149,20.93,16.25,322.4406,288.925,255.4094,0,0,UNCERTAIN,PREPARE,111257,HEAVY,0.7560753311838246,274.3,-0.11,,,-7.432432432432434,-0.05165700441290999,,
2026-06-18,6416,瑞祺電,IGNORE,0,,,,,SAFE,,22.71,2.7764,84.4768,39.42,31.68,92.8923,85.99,79.0877,0,0,UNCERTAIN,PREPARE,3614,LIGHT,0.5351395370216285,85.1,-1.64,,,-6.375838926174504,-0.026631003605070425,,
2026-06-18,6451,訊芯-KY,IGNORE,0,,,,,HIGH_RISK,,38.31,42.4493,462.1113,48.02,51.17,612.394,503.675,394.956,0,0,UNCERTAIN,PREPARE,73196,HEAVY,0.7171162007602558,505.11,11.07,,,17.364016736401666,0.11381347098823635,,
2026-06-18,6533,晶心科,IGNORE,0,6,,,NEUTRAL,NEUTRAL,,16.79,11.1171,225.6802,24.22,18.82,249.0182,217.3,185.5818,0,0,UNCERTAIN,PREPARE,5474,LIGHT,0.3690421238571267,202.8,-0.64,,4859.0,-10.444444444444445,-0.07271053842613906,,
2026-06-18,6719,力智,IGNORE,0,,,,,HIGH_RISK,,53.08,11.3829,202.3443,94.24,90.56,255.5153,205.85,156.1847,0,0,UNCERTAIN,PREPARE,6515,LIGHT,3.0675304273091526,195.61,33.18,,,28.641975308641964,0.2654845761476803,,
2026-06-18,6213,聯茂,IGNORE,0,,,,,NEUTRAL,,18.74,20.4772,238.9418,78.33,58.11,287.564,262.75,237.936,0,0,UNCERTAIN,PREPARE,47582,MEDIUM,1.5082980038757787,271.89,2.98,,,7.48560460652592,0.06565176022835395,,
2026-06-18,3037,欣興,IGNORE,0,,,,,SAFE,,14.76,76.0881,820.3568,77.55,62.1,1098.2428,964.35,830.4572,0,0,UNCERTAIN,PREPARE,616031,HEAVY,0.8933464006768079,979.41,-1.16,,,-0.3089598352214229,0.0037849328563279716,,
2026-06-18,8046,南電,IGNORE,0,,,,NEUTRAL,SAFE,,17.95,66.9727,782.7335,60.28,52.4,946.3759,868.1,789.8241,0,0,UNCERTAIN,PREPARE,87453,HEAVY,1.032216749452886,889.99,-1.8,,-4340.0,-0.4555808656036442,0.006796452021656574,,
2026-06-18,3189,景碩,IGNORE,0,,,,,NEUTRAL,,15.43,63.772,507.7844,65.94,47.5,801.2214,679.1,556.9786,0,0,UNCERTAIN,PREPARE,127366,HEAVY,1.7243066964779732,609.52,18.78,,,4.6242774566473965,0.0661169194522162,,
2026-06-18,2313,華通,IGNORE,0,,,,,NEUTRAL,,9.18,20.5435,258.235,36.6,35.37,293.4929,268.1,242.7071,0,0,UNCERTAIN,PREPARE,245107,HEAVY,0.5305237396157106,264.0,-1.7,,,-2.259887005649719,-0.03207758299142116,,
2026-06-18,2368,金像電,IGNORE,0,,,,,SAFE,,12.76,102.6918,1220.6978,25.0,31.99,1469.5708,1352.75,1235.9292,0,0,UNCERTAIN,PREPARE,136098,HEAVY,0.5744411759871317,1325.11,2.26,,,0.37037037037037646,0.0016632785067454137,,
2026-06-18,2383,台光電,IGNORE,0,,,,,HIGH_RISK,,28.62,365.5267,4169.6131,88.54,75.77,5524.7781,5032.25,4539.7219,0,0,UNCERTAIN,PREPARE,155756,HEAVY,0.739718349279824,5033.33,11.26,,,15.94202898550725,0.11282229618957729,,
2026-06-18,5469,瀚宇博,WAIT,40,6,14,4,,SAFE,,14.38,3.6912,86.8497,78.05,65.98,89.0562,84.025,78.9938,44,16,UNCERTAIN,BUILD,56925,HEAVY,0.6605023132948399,85.51,1.51,,,1.4018691588784993,0.03302588515322813,,
2026-06-18,6239,力成,IGNORE,0,,,,,HIGH_RISK,,26.11,30.2488,277.2713,82.34,68.37,394.2438,333.3,272.3562,0,0,UNCERTAIN,PREPARE,269872,HEAVY,1.8784747963340045,321.37,13.11,,,2.68361581920904,0.09060906090609055,,
2026-06-18,8150,南茂,IGNORE,0,,,,,HIGH_RISK,,24.27,8.2971,86.7239,77.22,63.87,111.762,95.065,78.368,0,0,UNCERTAIN,PREPARE,282515,HEAVY,1.3252529329784388,104.0,0.0,,,4.944500504540872,0.09398832377846733,,
2026-06-18,2441,超豐,IGNORE,0,,,,,SAFE,,23.71,8.3083,106.1394,58.41,42.59,147.112,128.6,110.088,0,0,UNCERTAIN,PREPARE,53141,HEAVY,1.1096756693722962,132.81,1.65,,,-1.098901098901095,0.04976671850699854,,
2026-06-18,3036,文曄,IGNORE,0,,,,,NEUTRAL,,29.62,14.5117,248.799,7.14,8.88,322.0673,262.55,203.0327,0,0,FAKE_B,PREPARE,332638,HEAVY,1.2184325754034635,265.52,-16.2,,,-21.099290780141843,-0.15254237288135597,,
2026-06-18,3702,大聯大,IGNORE,0,,,,,SAFE,,22.78,5.7748,103.7018,47.21,29.4,125.1512,113.775,102.3988,0,0,UNCERTAIN,PREPARE,664140,HEAVY,1.3744658370398775,103.11,8.62,,,-3.862660944206009,-0.015600966820479067,,
2026-06-18,2351,順德,IGNORE,0,,,,,SAFE,,29.56,14.5989,158.2591,44.86,29.58,221.4394,193.825,166.2106,0,0,UNCERTAIN,PREPARE,29838,MEDIUM,1.9932749906724323,184.49,5.7,,,-7.5829383886255926,0.0060621694827809325,,
2026-06-18,6269,台郡,IGNORE,0,9,0,,,HIGH_RISK,,27.26,5.4619,68.5808,85.06,71.22,81.7991,68.94,56.0809,1,2,UNCERTAIN,PREPARE,61084,HEAVY,1.6072946041228076,74.81,6.41,,,11.328671328671325,0.15462721206846508,,
2026-06-18,2376,技嘉,IGNORE,0,,,,,SAFE,,32.39,16.109,319.2848,21.0,22.95,395.9166,353.6,311.2834,0,0,UNCERTAIN,PREPARE,160001,HEAVY,0.4954777093182051,307.4,11.91,,,-8.021390374331549,-0.02714932126696834,,
2026-06-18,3013,晟銘電,IGNORE,0,,,,,NEUTRAL,,16.42,6.6105,114.8226,34.06,28.97,135.3294,117.2,99.0706,0,0,FAKE_B,PREPARE,6761,LIGHT,0.3291266023321382,,,,,-12.741312741312738,-0.03583617747440271,,
2026-06-17,3324,雙鴻,IGNORE,0,,,,NEUTRAL,SAFE,,,62.0191,1109.434,23.57,28.75,1229.3315,1075.4,921.4685,0,0,UNCERTAIN,PREPARE,23476,MEDIUM,0.37428363576904883,1072.76,-2.12,,92.0,-9.871244635193133,-0.02361911846754705,,
2026-06-18,3653,健策,IGNORE,0,10,0,,,SAFE,,15.76,313.3836,3966.5475,75.21,62.66,4111.4953,3747.0,3382.5047,2,5,UNCERTAIN,PREPARE,37109,MEDIUM,1.1560379948365682,3882.96,2.11,,,6.300268096514738,0.05817987723512141,,
2026-06-18,3661,世芯-KY,IGNORE,0,,,,,SAFE,,16.51,260.9598,3984.4425,74.56,49.23,4943.4844,4414.0,3884.5156,0,0,UNCERTAIN,PREPARE,44174,MEDIUM,1.348206988097288,3974.8,10.19,,,0.9216589861751112,-0.0077027639329406705,,
2026-06-18,4915,致伸,IGNORE,0,,,,,SAFE,,15.1,1.9738,74.1017,46.6,52.47,79.5066,75.14,70.7734,0,0,UNCERTAIN,PREPARE,148819,HEAVY,0.8062966247732861,,,,,-1.5564202334630184,0.010114453021027536,,
