date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-08-27,5469,瀚宇博,IGNORE,0,,,,,SAFE,,7.73,3.1841,73.2684,32.88,28.77,78.1193,72.24,66.3607,0,0,UNCERTAIN,PREPARE,42652.0,MEDIUM,0.730959888909066,72.43,0.79,,,-5.071521456436933,0.010520487264673362,,
2026-08-27,6414,樺漢,IGNORE,0,,,,,NEUTRAL,,15.41,22.2647,423.1261,16.45,16.97,489.8355,426.4,362.9645,0,0,UNCERTAIN,PREPARE,69741.0,HEAVY,0.3337297340452832,408.01,-3.56,,,-12.74944567627494,-0.0771575984990619,,
2026-08-27,6412,群電,IGNORE,0,,,,,SAFE,,14.53,2.3961,92.123,53.67,39.43,80.8567,78.51,76.1633,0,0,UNCERTAIN,PREPARE,21730.0,MEDIUM,0.8802268033480223,78.51,-0.01,,,-1.3819095477386911,-0.00012737230925985443,,
2026-08-27,6245,立端,WAIT,5,8.0,15.0,0.0,NEUTRAL,SAFE,,16.62,2.5422,83.9391,96.53,96.31,87.4292,82.74,78.0508,45,15,UNCERTAIN,BUILD,16325.0,MEDIUM,0.9545706600917528,83.2,0.6,,-57.0,0.0,0.011602610587382323,,
2026-08-27,6239,力成,IGNORE,0,,,,,SAFE,,7.21,19.505,313.05,59.9,50.27,297.7331,269.025,240.3169,0,0,UNCERTAIN,PREPARE,265419.0,HEAVY,1.8281170053665756,,,,,-2.1201413427561877,0.029644085122200625,,
2026-08-27,6274,台燿,WAIT,30,8.0,4.0,2.0,NEUTRAL,SAFE,,32.95,135.5695,1508.7503,96.1,95.83,1576.1064,1411.25,1246.3936,12,4,UNCERTAIN,PREPARE,,NONE,1.1465916588387017,1433.33,0.81,,375.0,0.0,0.023914968999114272,,
2026-08-27,6257,矽格,IGNORE,0,,,,,SAFE,,6.06,12.3622,222.5505,38.3,27.94,214.3287,202.175,190.0213,0,0,FAKE_B,PREPARE,,NONE,1.048898270038403,228.44,-10.7,,,-4.225352112676061,0.009026833189068828,,
2026-08-27,5439,高技,WAIT,0,8.0,3.0,0.0,NEUTRAL,SAFE,,14.5,24.2324,277.6127,96.11,95.84,289.9694,254.8,219.6306,9,3,UNCERTAIN,PREPARE,22046.0,MEDIUM,1.0513257582819102,260.36,0.63,,1241.0,0.0,0.028257456828885363,,
2026-08-27,6265,方土昶,WAIT,0,8.0,2.0,,NEUTRAL,SAFE,,34.52,2.4332,57.0625,96.11,95.84,65.8207,56.1125,46.4043,6,2,UNCERTAIN,PREPARE,17078.0,MEDIUM,1.042983326164593,57.85,0.43,,-38.0,0.0,0.03541991534863009,,
2026-08-27,8064,東捷,WAIT,5,11.0,12.0,0.0,NEUTRAL,SAFE,,26.97,5.7915,142.6492,96.1,95.83,108.5206,103.465,98.4094,36,12,UNCERTAIN,PREPARE,20435.0,MEDIUM,0.9279572342965384,104.5,0.0,,-446.0,0.0,0.010003382786449633,,
2026-08-27,8046,南電,IGNORE,0,,,,,HIGH_RISK,,8.89,111.5623,1059.9964,49.42,40.53,1365.136,1152.4,939.664,0,0,UNCERTAIN,PREPARE,85023.0,HEAVY,0.8207138773193543,,,,,6.584362139917688,0.12374175633460593,,
2026-08-27,8028,昇陽半導體,IGNORE,0,21.0,,,,NEUTRAL,,20.92,14.062,310.986,15.48,12.46,280.343,256.7,233.057,0,0,UNCERTAIN,PREPARE,49598.0,MEDIUM,0.699188014345717,296.17,-16.09,,,-7.102803738317753,-0.03194390338917019,,
2026-08-27,8996,高力,IGNORE,0,,,,,HIGH_RISK,,14.32,105.2723,1181.2981,65.55,54.22,1355.0446,1126.5,897.9554,0,0,FAKE_B,PREPARE,24117.0,MEDIUM,1.8757179129229011,,,,,1.9455252918287869,0.16289391921881946,,
2026-08-27,8150,南茂,IGNORE,0,,,,,SAFE,,6.53,6.8246,100.214,50.6,36.19,99.3956,88.02,76.6444,0,0,UNCERTAIN,PREPARE,277329.0,HEAVY,0.45734971012966114,90.73,-0.48,,,-2.7987082884822434,0.025903203817314147,,
2026-08-27,8155,博智,WAIT,0,8.0,2.0,,NEUTRAL,SAFE,,28.29,22.2064,361.0911,96.1,95.83,410.2416,352.725,295.2084,6,2,UNCERTAIN,PREPARE,,NONE,1.1000936358063893,356.53,2.24,,515.0,0.0,0.033382947055071055,,
2026-08-27,8210,勤誠,IGNORE,0,,,,,NEUTRAL,,7.85,68.3456,1203.502,22.26,18.42,1195.441,1034.45,873.459,0,0,UNCERTAIN,PREPARE,10567.0,MEDIUM,1.018543277778091,981.35,-2.18,,,-3.0303030303030276,-0.07197061240272618,,
2026-08-27,8358,金居,IGNORE,0,8.0,0.0,,NEUTRAL,SAFE,,23.49,49.1672,501.7235,96.1,95.83,591.0187,469.025,347.0313,0,0,UNCERTAIN,PREPARE,,NONE,1.132340586239771,493.78,0.04,,1836.0,0.0,0.05324876072704021,,
2026-08-27,8299,群聯,WAIT,15,8.0,3.0,0.0,ACCUMULATING,SAFE,,22.89,93.5663,2219.8295,96.1,95.83,2385.1646,2095.75,1806.3354,9,3,UNCERTAIN,PREPARE,87203.0,HEAVY,0.9322265449821064,2150.6,0.2,,-460.0,0.0,0.028271501848980085,,
2026-08-27,6770,力積電,IGNORE,0,7.0,1.0,,,SAFE,,12.99,4.4211,73.9286,31.39,33.47,79.7912,67.765,55.7388,2,5,UNCERTAIN,PREPARE,653171.0,HEAVY,0.5173993378291476,73.72,-5.59,,,-7.076101468624851,0.027078875525713864,,
2026-08-27,6781,AES-KY,WAIT,35,6.0,6.0,1.0,,SAFE,,13.54,55.0974,1127.2675,39.88,24.88,1215.6054,1079.25,942.8946,19,7,UNCERTAIN,PREPARE,,NONE,1.3433539762158444,1107.96,2.89,,,1.333333333333342,0.05628908964558721,,
2026-08-27,6821,聯寶,WAIT,5,10.0,13.0,0.0,NEUTRAL,SAFE,,39.45,2.0813,61.972,96.1,95.83,44.8441,42.9025,40.9609,39,13,UNCERTAIN,PREPARE,993.0,LIGHT,1.0328706409371626,43.04,0.6,,38.0,0.0,0.009265194335994487,,
2026-08-27,6805,富世達,IGNORE,0,5.0,0.0,,,HIGH_RISK,,27.29,135.9353,1764.0575,72.59,59.87,2160.4905,1778.0,1395.5095,0,1,UNCERTAIN,PREPARE,8100.0,LIGHT,2.040229491541345,2025.0,9.88,,,21.584699453551902,0.2514060742407198,,
2026-08-27,6640,均華,WAIT,15,8.0,2.0,,ACCUMULATING,SAFE,,26.21,78.7757,1075.6186,96.1,95.83,1213.0987,1039.45,865.8013,6,2,UNCERTAIN,PREPARE,,NONE,1.1034008474896815,1063.82,1.05,,-21.0,0.0,0.03420077925826148,,
2026-08-27,6643,M31,WAIT,40,8.0,15.0,0.0,ACCUMULATING,SAFE,,14.08,24.1175,468.0101,96.1,95.83,462.3116,437.4,412.4884,45,15,UNCERTAIN,BUILD,6261.0,LIGHT,0.9902990449123551,438.91,0.82,,-72.0,0.0,0.011659807956104329,,
2026-08-27,6669,緯穎,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,28.46,321.2916,5439.5086,82.25,72.14,6887.2916,6242.25,5597.2084,0,0,UNCERTAIN,PREPARE,51868.0,HEAVY,0.9020946968533822,,,,-60.0,12.27347611202636,0.09175377468060386,,
2026-08-27,6672,騰輝電子-KY,IGNORE,0,8.0,0.0,,,HIGH_RISK,,19.97,16.4314,257.4498,60.18,61.09,311.4286,255.975,200.5214,0,0,UNCERTAIN,PREPARE,14957.0,MEDIUM,0.7769436080294925,268.55,4.82,,,6.427221172022679,0.09971676921574368,,
2026-08-27,2049,上銀,IGNORE,0,5.0,5.0,0.0,,SAFE,,21.77,21.8845,353.2618,24.01,22.13,401.2036,359.725,318.2464,15,5,UNCERTAIN,PREPARE,136046.0,HEAVY,0.5025358267881611,362.98,-0.96,,,-5.643044619422577,-0.0006254777955383428,,
2026-08-27,1536,和大,IGNORE,0,9.0,13.0,0.0,,SAFE,,4.81,2.8315,53.8649,44.51,29.06,52.9272,50.3975,47.8678,39,13,UNCERTAIN,PREPARE,17053.0,MEDIUM,0.9049617381809645,65.2,-21.62,,,0.0,0.013939183491244567,,
2026-08-27,1560,中砂,IGNORE,0,,,,,SAFE,,4.51,39.0091,691.4877,15.75,25.05,738.5601,690.95,643.3399,0,0,UNCERTAIN,PREPARE,57003.0,HEAVY,0.5059095414072045,718.52,-3.97,,,-2.40452616690241,-0.0013749185903466632,,
2026-08-27,1503,士電,IGNORE,0,,,,,NEUTRAL,,6.46,9.1581,228.221,73.88,66.05,207.5471,199.0,190.4529,0,0,UNCERTAIN,PREPARE,160492.0,HEAVY,3.1778917994820852,202.57,4.9,,,5.459057071960305,0.0678391959798994,,
2026-08-27,1513,中興電,IGNORE,0,,,,,SAFE,,6.38,6.6906,174.4841,52.92,48.85,173.9669,163.675,153.3831,0,0,UNCERTAIN,PREPARE,62713.0,HEAVY,1.7843495335286583,166.52,2.39,,,-0.29239766081871066,0.04169848785703367,,
