date,stock_id,name,decision,confidence,C_days,B_days,A_days,flow_status,cost_level,signal_type,adx,atr,vwap,kd_k,kd_d,bb_upper,bb_middle,bb_lower,B_quality,B_window_20,B_validity,B_phase,foreign_position,foreign_level,volume_ratio,foreign_cost,foreign_profit_pct,foreign_consecutive_buy,margin_change_5d,return_10d,bias_ma20,margin_consecutive_increase,margin_change_pct
2026-07-06,5534,長虹,WAIT,0,5.0,11.0,0.0,,SAFE,,22.8,1.9034,79.2839,61.68,38.56,84.9952,80.315,75.6348,34,12,UNCERTAIN,PREPARE,29616.0,MEDIUM,0.18549330494243288,81.62,-1.62,,,1.7743979721165815,-0.00018676461433120295,,
2026-07-06,6269,台郡,IGNORE,0,,,,,NEUTRAL,,21.43,5.4484,71.2923,9.11,16.22,85.6555,72.43,59.2045,0,0,FAKE_B,PREPARE,52892.0,HEAVY,0.4330246561480318,,,,,-23.771428571428565,-0.07911086566339898,,
2026-07-06,6257,矽格,IGNORE,0,,,,,HIGH_RISK,,24.11,15.1574,207.0274,93.26,84.78,267.905,229.7,191.495,0,0,UNCERTAIN,PREPARE,157041.0,HEAVY,1.900319017877488,240.85,13.35,,,12.577319587628866,0.18850674793208544,,
2026-07-06,5439,高技,IGNORE,0,,,,NEUTRAL,SAFE,,51.71,21.6765,358.6401,64.83,37.42,377.7515,333.625,289.4985,0,0,UNCERTAIN,PREPARE,20492.0,MEDIUM,1.2783854314773557,316.33,10.01,,843.0,7.573415765069558,0.043087298613712965,,
2026-07-06,6261,久元,IGNORE,0,,,,NEUTRAL,SAFE,,54.7,5.7872,114.2186,38.3,24.97,105.6025,96.37,87.1375,0,0,UNCERTAIN,PREPARE,13245.0,MEDIUM,0.6341073118616709,91.2,4.27,,-170.0,0.741525423728806,-0.013178375012970811,,
2026-07-06,6265,方土昶,IGNORE,0,,,,NEUTRAL,NEUTRAL,,32.71,4.129,55.7857,17.16,13.66,62.6511,55.26,47.8689,0,0,UNCERTAIN,PREPARE,8326.0,LIGHT,0.28879744795209744,55.94,-6.51,,-148.0,-8.566433566433574,-0.053564965617083016,,
2026-07-06,6831,邁科,IGNORE,0,,,,,NEUTRAL,,24.18,67.2688,653.3528,71.08,79.66,957.5935,805.9,654.2065,0,0,UNCERTAIN,PREPARE,10883.0,MEDIUM,1.6506855120218424,826.56,3.92,,,5.140758873929019,0.06588906812259587,,
2026-07-06,7887,宇川精材,IGNORE,0,5.0,0.0,,,SAFE,,36.09,15.5472,218.1193,82.18,63.35,218.4881,182.75,147.0119,0,0,UNCERTAIN,PREPARE,,NONE,0.9148278100687601,216.0,-14.82,,,3.370786516853941,0.0068399452804377425,,
2026-07-06,7899,景美,IGNORE,0,6.0,4.0,14.0,,SAFE,,12.08,33.3795,511.3631,28.56,42.6,546.9738,490.4,433.8262,17,9,UNCERTAIN,LATE,,NONE,0.5427173743122554,484.76,1.6,,,-7.42481203007519,0.004282218597063681,,
2026-07-06,7853,政美應用,IGNORE,0,7.0,0.0,,,HIGH_RISK,,14.3,29.0507,286.1116,83.81,68.42,405.9222,349.075,292.2278,0,0,UNCERTAIN,PREPARE,,NONE,2.704324776630664,384.44,5.74,,,19.383259911894267,0.16450619494378005,,
2026-07-06,7871,安立璽榮-KY,IGNORE,0,7.0,14.0,8.0,,SAFE,,38.57,3.887,72.9312,68.03,72.29,77.8636,73.165,68.4664,44,16,UNCERTAIN,LATE,,NONE,0.8795506765313265,74.92,-0.97,,,5.248226950354606,0.01414610811180217,,
2026-07-06,8048,德勝,IGNORE,0,,,,NEUTRAL,SAFE,,16.63,2.6722,64.0979,5.96,12.78,67.8165,63.495,59.1735,0,0,UNCERTAIN,PREPARE,4942.0,LIGHT,0.38445647416764966,65.64,-5.4,,-74.0,-4.608294930875568,-0.021970233876683065,,
2026-07-06,8054,安國,IGNORE,0,,,,NEUTRAL,SAFE,,40.77,7.9918,113.6301,30.3,47.36,123.9053,107.815,91.7247,0,0,UNCERTAIN,PREPARE,7957.0,LIGHT,0.7830908879177192,116.45,-5.97,,516.0,9.93975903614459,0.015628623104391615,,
2026-07-06,8058,耐特,IGNORE,0,5.0,0.0,,,HIGH_RISK,,24.59,5.3161,114.5437,75.14,51.39,106.6744,94.66,82.6456,0,0,UNCERTAIN,PREPARE,,NONE,1.0380738999328822,100.35,3.64,,,11.827956989247301,0.09866892034650321,,
2026-07-06,8064,東捷,IGNORE,0,,,,NEUTRAL,NEUTRAL,,28.23,12.5767,151.271,25.47,26.11,170.7487,145.425,120.1013,0,0,UNCERTAIN,PREPARE,16011.0,MEDIUM,0.4405635082094228,140.33,-1.31,,115.0,-10.064935064935066,-0.04761904761904767,,
2026-07-06,8069,元太,IGNORE,0,,,,NEUTRAL,SAFE,,16.48,12.8642,214.5545,57.26,63.73,223.6632,204.45,185.2368,0,0,UNCERTAIN,PREPARE,479690.0,HEAVY,1.0102290640161777,204.78,0.35,,1663.0,3.5264483627204024,0.005135730007336914,,
2026-07-06,8070,長華*,IGNORE,0,,,,,SAFE,,21.93,2.9791,55.3788,54.88,38.96,60.3709,56.4,52.4291,0,0,UNCERTAIN,PREPARE,88387.0,HEAVY,1.1494265112593645,56.75,0.79,,,0.5272407732864748,0.014184397163120588,,
2026-07-06,8074,鉅橡,IGNORE,0,,,,NEUTRAL,NEUTRAL,,38.22,4.9562,76.415,12.75,13.43,77.7678,71.165,64.5622,0,0,UNCERTAIN,PREPARE,2675.0,LIGHT,0.45918573798117124,,,,-83.0,-8.54472630173565,-0.03744818379821535,,
2026-07-06,8076,伍豐,IGNORE,0,,,,NEUTRAL,SAFE,,34.18,1.0346,26.4215,64.68,38.5,28.5074,25.975,23.4426,0,0,UNCERTAIN,PREPARE,19820.0,MEDIUM,0.6442606966139609,26.29,0.04,,-218.0,2.935420743639927,0.012512030798845108,,
2026-07-06,8046,南電,IGNORE,0,,,,,HIGH_RISK,,24.29,86.7794,875.4639,80.42,87.69,1246.6481,974.1,701.5519,0,0,UNCERTAIN,PREPARE,102017.0,HEAVY,0.7454609317189949,969.28,10.91,,,24.4212962962963,0.10358279437429418,,
2026-07-06,8045,達運光電,IGNORE,0,,,,,SAFE,,6.9,3.2635,65.772,52.22,34.98,64.3503,61.195,58.0397,0,0,UNCERTAIN,PREPARE,1370.0,LIGHT,0.8188933563814492,64.7,-5.11,,,-0.9677419354838679,0.003349946891085809,,
2026-07-06,8011,台通,IGNORE,0,,,,,SAFE,,13.33,0.6198,18.2109,72.02,49.09,18.6972,17.855,17.0128,0,0,UNCERTAIN,PREPARE,5052.0,LIGHT,1.1405814741663391,18.01,-0.35,,,-0.5540166204986208,0.005320638476617345,,
2026-07-06,8016,矽創,IGNORE,0,,,,,NEUTRAL,,22.45,16.7187,306.4863,78.82,80.89,349.8224,308.25,266.6776,0,0,UNCERTAIN,PREPARE,49289.0,MEDIUM,0.5836273516341377,315.92,5.09,,,5.3968253968254,0.0770478507704786,,
2026-07-06,8021,尖點,IGNORE,0,,,,NEUTRAL,SAFE,,24.08,41.4406,430.7503,44.33,54.32,600.3049,541.1,481.8951,0,0,UNCERTAIN,PREPARE,28893.0,MEDIUM,0.0972804582467233,501.04,5.78,,49.0,-8.777969018932874,-0.020513768249861397,,
2026-07-06,8027,鈦昇,IGNORE,0,,,,NEUTRAL,SAFE,,38.91,18.926,244.5664,73.66,51.05,290.7444,237.125,183.5056,0,0,UNCERTAIN,PREPARE,8070.0,LIGHT,1.148897673282801,,,,291.0,-3.238866396761131,0.007907221929362107,,
2026-07-06,8028,昇陽半導體,IGNORE,0,,,,,NEUTRAL,,29.5,21.8454,260.9206,81.53,64.59,335.2413,311.75,288.2587,0,0,UNCERTAIN,PREPARE,42566.0,MEDIUM,1.7399057329361212,284.51,16.17,,,2.4806201550387597,0.060144346431435514,,
2026-07-06,8033,雷虎,IGNORE,0,6.0,0.0,7.0,,HIGH_RISK,,30.9,10.32,157.73,98.35,93.92,206.6853,149.1,91.5147,1,3,UNCERTAIN,LATE,26866.0,MEDIUM,0.9806558137958568,178.84,24.14,,,56.33802816901407,0.48893360160965793,,
2026-07-06,8034,榮群,IGNORE,0,,,,NEUTRAL,SAFE,,46.56,0.6191,23.8913,23.04,13.66,24.9276,22.9325,20.9374,0,0,UNCERTAIN,PREPARE,3531.0,LIGHT,0.5162714644946252,22.23,0.09,,22.0,-4.914529914529908,-0.029761255859587776,,
2026-07-06,8038,長園科,IGNORE,0,,,,,HIGH_RISK,,22.85,2.0161,41.4872,64.62,39.48,44.2499,40.745,37.2401,0,0,UNCERTAIN,PREPARE,862.0,LIGHT,2.66400655950177,42.14,4.78,,,9.825870646766166,0.08356853601668912,,
2026-07-06,8039,台虹,IGNORE,0,,,,ACCUMULATING,SAFE,,18.08,10.2382,143.2699,75.13,61.13,157.3767,143.35,129.3233,0,0,UNCERTAIN,PREPARE,45520.0,MEDIUM,1.4679876178562665,149.67,-0.11,,-217.0,-2.287581699346408,0.04290198814091384,,
2026-07-06,8040,九暘,IGNORE,0,,,,NEUTRAL,SAFE,,42.91,9.7451,113.2563,18.45,31.25,109.7944,99.99,90.1856,0,0,UNCERTAIN,PREPARE,2033.0,LIGHT,0.4610509640456255,,,,-200.0,5.882352941176472,-0.009900990099009799,,
2026-07-06,8042,金山電,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,18.69,18.6007,181.0344,64.43,60.86,214.6149,172.775,130.9351,0,0,UNCERTAIN,PREPARE,12606.0,MEDIUM,2.813154983904438,174.97,8.3,,523.0,-3.069053708439895,0.09680219939227319,,
2026-07-06,8043,蜜望實,IGNORE,0,,,,NEUTRAL,SAFE,,25.4,18.0033,172.2903,53.43,48.84,231.3678,190.55,149.7322,0,0,UNCERTAIN,PREPARE,3331.0,LIGHT,0.5998010377552695,213.0,-7.98,,970.0,-10.909090909090914,0.028601416950931435,,
2026-07-06,7763,崇舜,IGNORE,0,3.0,,,,NEUTRAL,,24.66,11.7983,250.3211,22.69,10.76,210.3451,184.225,158.1049,0,0,UNCERTAIN,PREPARE,,NONE,1.406636751188261,,,,,-7.631578947368423,-0.047360564527072824,,
2026-07-06,7769,鴻勁,IGNORE,0,5.0,2.0,,,SAFE,,15.95,431.0683,6038.1509,63.93,51.26,7440.5876,6918.75,6396.9124,6,2,FAKE_B,PREPARE,35230.0,MEDIUM,0.5084012436370695,5391.9,26.12,,,-1.6630513376717282,-0.017163504968383037,,
2026-07-06,7772,耀穎,IGNORE,0,,,,,NEUTRAL,,22.85,9.5405,156.8029,37.68,17.79,166.4224,141.425,116.4276,0,0,UNCERTAIN,PREPARE,100.0,LIGHT,1.0219436718714323,,,,,-3.180212014134276,-0.031288668905780526,,
2026-07-06,7781,昕力資*,IGNORE,0,1.0,0.0,0.0,,NEUTRAL,,17.27,1.4178,28.1681,8.39,15.71,30.2564,29.13,28.0036,0,0,UNCERTAIN,PREPARE,,NONE,0.8648510478009289,30.27,-8.5,,,-4.974271012006859,-0.04909028492962597,,
2026-07-06,7742,天弘化,IGNORE,0,6.0,,,,SAFE,,15.45,11.7996,158.4029,48.22,30.14,165.7565,147.85,129.9435,0,0,UNCERTAIN,PREPARE,,NONE,0.753345283366816,152.2,-2.1,,,-8.588957055214719,0.007778153533987142,,
2026-07-06,7825,和亞智慧,IGNORE,0,2.0,,,,NEUTRAL,,27.27,6.708,119.9885,2.87,5.83,109.6096,93.76,77.9104,0,0,UNCERTAIN,PREPARE,,NONE,1.328819550994857,114.55,-30.77,,,-18.998978549540357,-0.15422354948805472,,
2026-07-06,7795,長廣,IGNORE,0,,,,,HIGH_RISK,,31.75,37.0539,485.6429,98.29,94.57,658.6972,457.975,257.2528,0,0,UNCERTAIN,PREPARE,8627.0,LIGHT,0.5454534160288679,502.25,32.6,,,47.67184035476719,0.45422785086522177,,
2026-07-06,8086,宏捷科,IGNORE,0,,,,NEUTRAL,NEUTRAL,,9.61,9.4453,161.3854,11.59,15.01,167.728,150.625,133.522,0,0,UNCERTAIN,PREPARE,44248.0,MEDIUM,0.9171083883105982,143.2,0.91,,-158.0,-11.076923076923073,-0.040663900414937726,,
2026-07-06,8926,台汽電,IGNORE,0,,,,,NEUTRAL,,36.86,4.0097,71.4376,41.44,33.78,83.5996,76.33,69.0604,0,0,UNCERTAIN,PREPARE,77499.0,HEAVY,1.1134357830268593,80.01,1.24,,,2.5316455696202445,0.061181710991746296,,
2026-07-06,8932,智通*,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,27.15,6.9833,104.7271,95.39,86.06,114.1414,103.85,93.5586,0,0,UNCERTAIN,PREPARE,89497.0,HEAVY,1.411448409900515,,,,2867.0,15.999999999999993,0.11699566682715457,,
2026-07-06,8936,國統,IGNORE,0,,,,NEUTRAL,SAFE,,72.22,2.6351,57.4071,38.24,61.05,61.9464,57.865,53.7836,0,0,UNCERTAIN,PREPARE,24811.0,MEDIUM,0.31762679113573605,59.97,-4.79,,-147.0,3.62976406533575,-0.013220426855612089,,
2026-07-06,9933,中鼎,IGNORE,0,,,,,SAFE,,22.77,1.3917,39.2789,14.82,20.25,44.0306,41.985,39.9394,0,0,UNCERTAIN,PREPARE,173633.0,HEAVY,0.49548579495229367,40.66,2.06,,,-5.142857142857138,-0.011551744670715736,,
2026-07-06,9938,百和,WAIT,0,5.0,23.0,0.0,,SAFE,,14.03,1.0743,44.5795,81.99,70.68,46.2795,44.725,43.1705,63,20,TRUE_B,BUILD,26614.0,MEDIUM,1.0412853449773296,45.9,-1.09,,,3.0646992054483624,0.015092230296254838,,
2026-07-06,9939,宏全,IGNORE,0,3.0,,,ACCUMULATING,NEUTRAL,,30.44,4.1053,121.5323,28.9,21.78,137.5003,128.975,120.4497,0,0,UNCERTAIN,PREPARE,37333.0,MEDIUM,0.9787908328049492,123.05,0.78,,-400.0,-5.703422053231943,-0.03857336693157587,,
2026-07-06,9941,裕融,WAIT,0,6.0,14.0,0.0,,SAFE,,22.07,2.0097,79.6468,78.91,56.39,86.5818,82.135,77.6882,42,14,UNCERTAIN,BUILD,28361.0,MEDIUM,0.4339088498666584,82.3,0.97,,,1.589242053789719,0.01174894989955555,,
2026-07-06,9945,潤泰新,IGNORE,0,4.0,9.0,0.0,,SAFE,,39.71,0.6315,25.1355,8.25,19.48,27.8588,26.555,25.2512,28,10,FAKE_B,PREPARE,195387.0,HEAVY,1.5325150375654852,,,,,-1.1194029850746245,-0.0020711730370928105,,
2026-07-06,9958,世紀鋼,IGNORE,0,,,,,SAFE,,30.37,4.6566,110.9723,80.49,65.61,121.4001,115.15,108.8999,0,0,UNCERTAIN,PREPARE,24225.0,MEDIUM,1.1402476564133808,119.07,1.2,,,0.4166666666666652,0.04646113764654802,,
2026-07-06,8996,高力,IGNORE,0,,,,,SAFE,,19.02,112.0394,1178.6228,35.92,49.14,1669.8884,1393.5,1117.1116,0,0,UNCERTAIN,PREPARE,34942.0,MEDIUM,0.2662124028038534,1302.82,9.38,,,-8.36012861736335,0.022604951560817987,,
2026-07-06,8431,匯鑽科,IGNORE,0,,,,NEUTRAL,SAFE,,26.78,2.809,56.0242,30.2,30.76,58.8498,52.6825,46.5152,0,0,UNCERTAIN,PREPARE,1204.0,LIGHT,0.4642491986299156,53.45,-0.27,,-189.0,-9.353741496598644,0.011721159777914991,,
2026-07-06,8121,越峰,IGNORE,0,,,,NEUTRAL,SAFE,,36.62,4.3777,45.099,32.9,37.48,54.542,46.0775,37.613,0,0,UNCERTAIN,PREPARE,5808.0,LIGHT,0.6988146625086968,48.79,-3.57,,0.0,-5.236656596173217,0.021105745754435468,,
2026-07-06,8131,福懋科,IGNORE,0,,,,,HIGH_RISK,,14.04,4.9588,69.9097,62.43,44.65,81.4306,72.85,64.2694,0,0,UNCERTAIN,PREPARE,20281.0,MEDIUM,2.827161791935034,74.84,9.84,,,4.314720812182737,0.12834591626630076,,
2026-07-06,8147,正淩,IGNORE,0,,,,NEUTRAL,SAFE,,32.52,8.1964,163.5352,80.02,60.89,163.269,149.2,135.131,0,0,UNCERTAIN,PREPARE,8022.0,LIGHT,1.27979645090942,,,,49.0,7.14285714285714,0.055630026809651456,,
2026-07-06,8150,南茂,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,26.98,9.3072,91.5456,75.26,59.11,115.5841,99.895,84.2059,0,0,UNCERTAIN,PREPARE,289316.0,HEAVY,0.8889628888830126,110.32,4.69,,1597.0,1.3157894736842035,0.15621402472596224,,
2026-07-06,8112,至上,IGNORE,0,,,,,NEUTRAL,,17.76,4.6823,89.8382,18.5,19.81,101.5423,93.745,85.9477,0,0,UNCERTAIN,PREPARE,68403.0,HEAVY,0.6149594157319752,,,,,-10.945273631840791,-0.045282415062136594,,
2026-07-06,8182,加高,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,24.57,4.6187,50.6142,83.29,63.31,58.1118,50.53,42.9482,0,0,UNCERTAIN,PREPARE,56463.0,HEAVY,0.8557752435439614,50.57,9.16,,334.0,7.3929961089494345,0.09242034434989121,,
2026-07-06,8155,博智,IGNORE,0,,,,NEUTRAL,SAFE,,45.25,20.465,394.7704,22.05,25.98,411.6915,375.675,339.6585,0,0,UNCERTAIN,PREPARE,5736.0,LIGHT,0.5350515852773311,386.12,-3.27,,208.0,-9.34466019417476,-0.005789578758235159,,
2026-07-06,8110,華東,IGNORE,0,,,,,NEUTRAL,,18.54,3.7216,56.2851,9.38,18.74,62.6912,56.4,50.1088,0,0,UNCERTAIN,PREPARE,8915.0,LIGHT,0.5313772453205672,61.34,-10.98,,,-12.779552715654951,-0.03191489361702127,,
2026-07-06,8088,品安,IGNORE,0,,,,NEUTRAL,SAFE,,28.81,4.1283,62.0548,9.52,18.12,69.0342,62.36,55.6858,0,0,UNCERTAIN,PREPARE,2991.0,LIGHT,0.3690828728057648,60.78,0.03,,-73.0,-6.172839506172845,-0.025016035920461754,,
2026-07-06,8096,擎亞,IGNORE,0,,,,NEUTRAL,HIGH_RISK,,49.37,10.1146,130.6273,80.92,69.78,171.3553,142.75,114.1447,0,0,UNCERTAIN,PREPARE,52559.0,HEAVY,0.5189391459317144,135.84,23.31,,1874.0,11.66666666666667,0.17338003502626975,,
2026-07-06,8111,立碁,IGNORE,0,,,,NEUTRAL,NEUTRAL,,58.96,2.7986,63.1647,32.59,21.14,63.3603,55.23,47.0997,0,0,UNCERTAIN,PREPARE,6351.0,LIGHT,0.5767565272507931,52.61,0.55,,-155.0,-2.9357798165137616,-0.04218721709216,,
2026-07-06,8103,瀚荃,WAIT,0,12.0,1.0,,NEUTRAL,SAFE,,16.11,5.4834,108.1503,72.77,64.31,105.3554,98.235,91.1146,0,1,UNCERTAIN,PREPARE,16890.0,MEDIUM,0.6931164687237471,103.0,-0.48,,8.0,5.56127703398559,0.0434162976535859,,
2026-07-06,8104,錸寶,IGNORE,0,,,,NEUTRAL,SAFE,,19.41,2.1446,40.2187,50.26,32.67,42.9132,39.4275,35.9418,0,0,UNCERTAIN,PREPARE,1336.0,LIGHT,1.7305208543190282,41.22,0.06,,379.0,-2.4822695035460973,0.04622408217614593,,
2026-07-06,8210,勤誠,IGNORE,0,6.0,,,NEUTRAL,NEUTRAL,,16.33,71.2575,1238.9351,58.51,42.52,1506.345,1347.75,1189.155,0,0,UNCERTAIN,PREPARE,10727.0,MEDIUM,0.3777153398334776,1308.17,-1.39,,278.0,-5.839416058394164,-0.04284919309961044,,
2026-07-06,8213,志超,WAIT,5,11.0,10.0,0.0,,SAFE,,12.08,1.2164,37.9998,27.99,35.64,37.7176,36.2225,34.7274,30,10,UNCERTAIN,PREPARE,61181.0,HEAVY,0.4971488863453466,38.33,-6.35,,,-3.8821954484605126,-0.00890330595624278,,
2026-07-06,8358,金居,IGNORE,0,,,,NEUTRAL,NEUTRAL,,10.83,51.3476,614.06,18.11,23.26,674.4166,588.65,502.8834,0,0,UNCERTAIN,PREPARE,79706.0,HEAVY,1.1129102180147166,587.0,-4.09,,894.0,-12.031250000000004,-0.04357428013250653,,
2026-07-06,8215,明基材,IGNORE,0,,,,,SAFE,,22.71,1.8046,28.9247,65.04,50.45,31.8667,29.655,27.4433,0,0,UNCERTAIN,PREPARE,6877.0,LIGHT,1.0249973792463176,30.85,-1.95,,,-3.3546325878594296,0.020064070139942602,,
2026-07-06,8227,巨有科技,IGNORE,0,,,,NEUTRAL,SAFE,,39.62,16.8077,210.285,77.98,78.48,217.9209,193.275,168.6291,0,0,UNCERTAIN,PREPARE,2010.0,LIGHT,0.8492562818029847,202.58,-0.78,,123.0,10.136986301369856,0.03996895615056273,,
2026-07-06,8240,華宏,IGNORE,0,,,,NEUTRAL,NEUTRAL,,35.71,2.6837,62.9171,13.08,10.21,61.9621,55.185,48.4079,0,0,UNCERTAIN,PREPARE,6146.0,LIGHT,0.6147811451217243,,,,12.0,-6.394316163410297,-0.045030352450846856,,
2026-07-06,8261,富鼎,IGNORE,0,,,,,HIGH_RISK,,43.72,23.4611,196.3931,96.36,94.14,353.6945,231.925,110.1555,0,0,UNCERTAIN,PREPARE,5245.0,LIGHT,0.23214955411215002,258.42,36.21,,,48.837209302325576,0.5177320254392583,,
2026-07-06,8271,宇瞻,IGNORE,0,4.0,,,,SAFE,,22.23,11.7068,212.144,40.77,28.03,219.9234,201.95,183.9766,0,0,UNCERTAIN,PREPARE,10136.0,MEDIUM,0.6851246252260983,,,,,-9.048723897911836,-0.029462738301559765,,
2026-07-06,8289,泰藝,IGNORE,0,,,,NEUTRAL,SAFE,,22.47,5.532,68.5473,54.99,32.23,74.4413,65.05,55.6587,0,0,UNCERTAIN,PREPARE,1571.0,LIGHT,0.7181402739525453,62.68,1.31,,-173.0,-7.569141193595341,-0.023827824750192073,,
2026-07-06,8299,群聯,IGNORE,0,,,,NEUTRAL,SAFE,,19.55,167.058,2473.8987,10.8,16.77,2611.8268,2352.75,2093.6732,0,0,UNCERTAIN,PREPARE,82619.0,HEAVY,0.8394433508618143,2393.5,-4.32,,23.0,-1.716738197424894,-0.02667091701200719,,
2026-07-06,6761,穩得,IGNORE,0,,,,NEUTRAL,SAFE,,21.1,13.4767,211.1592,47.31,26.74,224.8127,197.55,170.2873,0,0,UNCERTAIN,PREPARE,2239.0,LIGHT,1.4129754534410806,,,,-77.0,8.157894736842097,0.0402429764616552,,
2026-07-06,6770,力積電,IGNORE,0,,,,,SAFE,,20.0,5.6202,70.8219,13.6,31.77,86.2022,74.235,62.2678,0,0,FAKE_B,PREPARE,796126.0,HEAVY,0.7216086732258682,,,,,-11.029411764705888,-0.02202465144473642,,
2026-07-06,6781,AES-KY,WAIT,55,6.0,11.0,1.0,,NEUTRAL,,15.24,69.2199,1158.9353,87.89,74.8,1254.6967,1163.5,1072.3033,35,13,UNCERTAIN,PREPARE,58416.0,HEAVY,2.064481744896309,1188.38,5.19,,,3.734439834024905,0.07434464976364419,,
2026-07-06,6775,穎台科技,IGNORE,0,,,,,NEUTRAL,,10.56,3.2002,49.0003,19.02,17.76,44.854,41.3725,37.891,0,0,UNCERTAIN,PREPARE,,NONE,0.6255833348211849,40.0,-0.26,,,-11.82320441988951,-0.03559127439724463,,
2026-07-06,6787,晶瑞光,IGNORE,0,14.0,0.0,9.0,,NEUTRAL,,16.86,2.8719,34.5652,82.52,85.86,40.0077,34.67,29.3323,3,6,UNCERTAIN,LATE,,NONE,0.8083641951726216,37.54,-1.44,,,9.144542772861364,0.0672050764349581,,
2026-07-06,6753,龍德造船,IGNORE,0,5.0,0.0,6.0,,HIGH_RISK,,25.68,8.174,138.7616,93.37,85.28,150.0978,128.025,105.9522,2,5,UNCERTAIN,LATE,5581.0,LIGHT,6.1005790376211815,142.43,7.42,,,19.53125,0.195079086115993,,
2026-07-06,6788,華景電,IGNORE,0,,,,NEUTRAL,SAFE,,12.39,18.6982,433.5162,64.36,56.46,461.4838,430.975,400.4662,0,0,UNCERTAIN,PREPARE,3935.0,LIGHT,0.6014704085201205,443.5,-1.69,,190.0,0.22988505747125743,0.011659609026045459,,
2026-07-06,6789,采鈺,WAIT,5,8.0,8.0,0.0,,SAFE,,15.31,29.654,523.4168,56.55,54.19,570.2876,510.15,450.0124,24,8,UNCERTAIN,PREPARE,11336.0,MEDIUM,0.6333873732906796,512.18,2.31,,,-5.585585585585584,0.02714887778104491,,
2026-07-06,6818,連騰,IGNORE,0,17.0,,,,SAFE,,10.2,3.5518,74.167,16.41,27.7,61.0317,58.765,56.4983,0,0,UNCERTAIN,PREPARE,,NONE,0.7826139495412907,58.97,-2.16,,,-2.533783783783783,-0.018123032417255103,,
2026-07-06,6821,聯寶,IGNORE,0,2.0,,,NEUTRAL,NEUTRAL,,20.21,5.4273,66.2577,14.06,22.86,70.8997,64.045,57.1903,0,0,UNCERTAIN,PREPARE,254.0,LIGHT,0.7086277294514468,,,,-96.0,-6.341463414634141,-0.10063236786634377,,
2026-07-06,6823,濾能,IGNORE,0,,,,NEUTRAL,SAFE,,40.1,3.3093,74.437,63.15,49.96,73.318,68.335,63.352,0,0,UNCERTAIN,PREPARE,7551.0,LIGHT,0.8466300170325618,70.8,0.0,,33.0,6.46616541353382,0.03607229091973374,,
2026-07-06,4931,新盛力,IGNORE,0,,,,NEUTRAL,SAFE,,20.74,18.043,244.4117,55.74,33.61,278.5299,249.5,220.4701,0,0,UNCERTAIN,PREPARE,6928.0,LIGHT,0.7684451361777328,250.89,4.03,,753.0,3.1620553359683834,0.04609218436873741,,
2026-07-06,6835,圓裕,IGNORE,0,4.0,,,NEUTRAL,SAFE,,24.38,0.9391,38.0867,25.54,17.55,37.8478,36.0425,34.2372,0,0,UNCERTAIN,PREPARE,3882.0,LIGHT,2.4653226495753757,35.2,0.58,,50.0,-3.804347826086951,-0.017826177429423717,,
2026-07-06,6805,富世達,IGNORE,0,1.0,0.0,0.0,,NEUTRAL,,18.08,109.4436,1895.795,12.14,19.68,1922.8869,1738.0,1553.1131,0,0,UNCERTAIN,PREPARE,10820.0,MEDIUM,1.29883056811722,1903.21,-17.51,,,-13.736263736263732,-0.09666283084004601,,
2026-07-06,6812,梭特,IGNORE,0,13.0,4.0,0.0,,SAFE,,19.91,5.0878,76.0987,17.28,22.87,77.2668,70.195,63.1232,12,4,UNCERTAIN,PREPARE,,NONE,0.19263633888872086,74.15,-5.33,,,3.539823008849563,7.12301445973118e-05,,
2026-07-06,6640,均華,IGNORE,0,,,,NEUTRAL,SAFE,,48.54,79.3587,1258.9188,79.37,59.34,1220.1222,1096.0,971.8778,0,0,UNCERTAIN,PREPARE,1691.0,LIGHT,1.068484412054602,1107.97,1.09,,212.0,3.2258064516129004,0.021897810218978186,,
2026-07-06,6643,M31,IGNORE,0,,,,NEUTRAL,SAFE,,42.23,25.3025,548.0781,66.76,44.95,551.8455,487.8,423.7545,0,0,UNCERTAIN,PREPARE,4603.0,LIGHT,1.0480150685841052,,,,17.0,2.901554404145079,0.017835178351783387,,
2026-07-06,6658,聯策,IGNORE,0,,,,NEUTRAL,SAFE,,14.18,16.8165,206.6838,53.57,72.56,243.2273,198.9,154.5727,0,0,UNCERTAIN,PREPARE,1150.0,LIGHT,0.8868156149969555,239.58,-14.22,,44.0,11.382113821138207,0.03318250377073895,,
2026-07-06,6659,天明製藥,IGNORE,0,9.0,18.0,0.0,,SAFE,,6.37,1.145,21.7701,53.91,53.34,20.5237,20.325,20.1263,54,18,UNCERTAIN,BUILD,,NONE,3.191391925493396,22.77,-10.61,,,-0.4889975550122161,0.0012300123001232066,,
2026-07-06,6603,富強鑫,IGNORE,0,,,,DISTRIBUTION,HIGH_RISK,,23.6,1.3497,24.5246,83.87,65.1,26.7105,23.5025,20.2945,0,0,UNCERTAIN,PREPARE,3936.0,LIGHT,2.689663622779405,26.4,1.53,,1068.0,21.818181818181827,0.14030422295500466,,
